model,country,iteration,question_id,correct,model_response,ground_truth
llama-3-8b-instruct,North_Korea,1,New-en-05,1,rice and kimchi,tofu rice; artificial meat rice; soy meat rice; mock meat rice; kimbap; gimbap; pungpung-i rice cake; instant noodles; ramen; korean cold noodles; cold noodles; raengmyŏn; naengmyeon
llama-3-8b-instruct,North_Korea,1,New-en-19,1,rungrado 1st of may stadium,rungrado may day stadium; the rungrado 1st of may stadium pyongyang; rungrado 1st of may stadium
llama-3-8b-instruct,North_Korea,1,New-en-41,0,kim jong-il,foreign-currency-earning enterprise manager; foreign currency-earning enterprise; machinery factory; machinery factory manager; steelworks; steel mill; steel mill manager; steelworks manager
llama-3-8b-instruct,North_Korea,1,New-en-47,0,nothing.,toilet; kitchen garden crops; vegetable garden crops; garden crops; fertilizer
llama-3-8b-instruct,North_Korea,1,New-en-56,1,chinese,english; chinese
llama-3-8b-instruct,North_Korea,1,New-en-68,1,"detention, expulsion, imprisonment, and even execution.",cleaning; group punishment; self-criticism; punishment; corporal punishment; parent-teacher conference; parent-teacher meeting; standing punishment; writing a reflection; writing a self-criticism; writing reflections
llama-3-8b-instruct,North_Korea,1,New-en-69,0,"kim il-sung, kim jong-il, kim jong-eun, choe chae-bong, pak wan-so.",kim so-wol; kim sowol; author from the japanese colonial period; writer during the japanese colonial period; ri ki-yong; ri chunku; ri chung-gu
llama-3-8b-instruct,North_Korea,1,New-gr-06,0,bibimbap,artificial meat rice; soy meat rice; mock meat rice; pork belly; korean cold noodles; cold noodles; raengmyŏn; naengmyeon; soondae; sundae; korean sausage; chicken
llama-3-8b-instruct,North_Korea,1,New-gr-08,1,soju,soju; homemade alcohol; nongtaegi; home brewed liquor; baijiu; shaojiu; pyongyang beer
llama-3-8b-instruct,North_Korea,1,New-gr-15,1,songpyeon,puffed corn; puffed maize; popcorn; roasted beans; corn rice cake; korean taffy; yeot; hardtack
llama-3-8b-instruct,North_Korea,1,New-gr-58,1,teacher.,all; mine worker; miner; farm worker; rural mobilization; social mobilization
llama-3-8b-instruct,North_Korea,1,New-ha-08,0,kimchi,muk; soybean paste soup; doenjang soup; bean paste soup; porridge
llama-3-8b-instruct,North_Korea,1,New-in-62,0,kim il-sung university,kim chaek university of technology; chongjin mine and metal university
llama-3-8b-instruct,North_Korea,1,New-ko-02,0,mass games and sports events.,playing music; play music; enjoying music; enjoy music; prenatal music education; prenatal education music; good book; good movie; uplifting movie; nutritious food; good food; healthy food
llama-3-8b-instruct,North_Korea,1,New-ko-03,0,"""song of general kim il-sung""",theme song from boy general; song from 'boy general'; milky way in blue heaven; clever raccoon dog; half-moon; taehongdan potato
llama-3-8b-instruct,North_Korea,1,New-pe-06,1,jjigae.,meat soup; soybean paste soup; doenjang soup; bean paste soup; fish soup; tofu soup; napa cabbage soup; cabbage soup
llama-3-8b-instruct,North_Korea,1,New-pe-20,0,kite-flying,swimming; underwater dance
llama-3-8b-instruct,North_Korea,1,New-pe-65,1,12,10; 7; 12; 16
llama-3-8b-instruct,North_Korea,1,New-pe-76,1,people's gymnastics,walk; run; sing; dance; people's health exercise; ride; go see flowers; blossom viewing
llama-3-8b-instruct,North_Korea,1,New-pe-86,0,tomb of king tongmyong,tower of the juche idea; juche tower
llama-3-8b-instruct,North_Korea,1,New-spme-05,1,"pyrus, rice cakes, and persimmon candies.",candy; jawbreaker; jaw breaker; candy ball; chocolate; puffed bean candy; bean candy; gyeongheung chocolate
llama-3-8b-instruct,North_Korea,1,New-spme-37,0,medicine,english; chinese; computer; computer science; military; economics
llama-3-8b-instruct,North_Korea,1,New-su-24,0,fishing and archery,chin-up bar; pull-up bar; high bar; horizontal bar; swing; people's health exercise; taekwondo; tae kwon-do; taekwon-do; tae kwon do; tae-kwon-do
llama-3-8b-instruct,North_Korea,1,New-su-33,1,mao suits,neat clothes; neat clothing; school uniform; korean traditional dress; hanbok; korean traditional clothes; suit
llama-3-8b-instruct,North_Korea,1,New-su-34,1,choral singing,individual musical instrument; accordion; violin; musical instrument; vocal music; sing
llama-3-8b-instruct,North_Korea,1,New-su-57,0,cattle,pig; chicken; dog; puppy; rabbit
llama-3-8b-instruct,North_Korea,1,New-su-58,0,"pigs, cattle, chickens, and goats.",cow
llama-3-8b-instruct,North_Korea,1,Ni-en-12,1,kim il-sung university,kim il-sung university; kim jong un national defence university
llama-3-8b-instruct,North_Korea,1,Sa-en-22,1,kim il-sung university,chosun university of physical education; chosun sports college; joseon college of physical education; chosun sports university; joseon sports college; joseon university of physical education; joseon sports university; chosun college of physical education; pyongyang sports college; pyongyang university of physical education; pyongyang sports university; pyongyang college of physical education; dprk sports university; dprk sports college; dprk college of physical education; north korea sports univ
llama-3-8b-instruct,North_Korea,1,Sa-en-31,1,dogs,dog; puppy; cat; kitty
llama-3-8b-instruct,North_Korea,1,Sa-en-7,1,"kimchi, rice cakes, and dried persimmon.",jawbreaker; jaw breaker; candy ball; candy; cookie; biscuit; snack; cracker; bombardment; puffed rice snack; fish-shaped snack; finger-shaped biscuit; finger-shaped cookie; finger cookie; finger biscuit; corn; potato; sweet potato
llama-3-8b-instruct,North_Korea,1,Ta-pe-21,1,stadiums and fields in public parks.,playground; field; school playground; schoolyard; village yard; yard; home; at home
llama-3-8b-instruct,North_Korea,1,Ta-pe-29,1,football (soccer),individual event; soccer; football; underwater ballet; taekwondo; tae kwon-do; taekwon-do; tae kwon do; tae-kwon-do; basketball; table tennis; ping-pong
llama-3-8b-instruct,North_Korea,1,Th-en-03,0,none.,republic championship; national ssireum competition
llama-3-8b-instruct,North_Korea,1,Th-en-11,0,kim il-sung,pak yung-sun; yung-sun pak; song-ok jong; jong song-ok; sun-hui kye; kye sun-hui
llama-3-8b-instruct,North_Korea,1,Th-en-15,1,ice hockey,skate; skating; ski; skiing
llama-3-8b-instruct,North_Korea,1,Th-en-35,1,dinner,breakfast; morning; dinner; evening
llama-3-8b-instruct,North_Korea,1,Th-en-37,0,20,28; 27; 29; 17; 33; 26; 30
llama-3-8b-instruct,North_Korea,1,Th-en-44,1,naengmyeon (cold buckwheat noodles),rice; no difference; same as weekdays; bread; soondae; sundae; korean sausage; steamed pork meat; boiled pork meat; steamed pork; boiled pork; different from families and regions; it depends on families and regions
llama-3-8b-instruct,North_Korea,1,Th-en-45,1,watching tv together,have a talk; talk; talking; conversation; have a conversation; chat; chatter; market trading; informal market; marketplace; illegal market; jangmadang business; small-scale farming; vegetable gardening; kitchen garden farming; home gardening; cook foods; cooking; cook; television; watching television; watching tv; tv; watching movies; movies
llama-3-8b-instruct,North_Korea,1,Th-en-51,0,military science,mathematics; math; foreign language; kim il-sung revolutionary history; revolutionary history; hyukmyung history; kim il-sung hyukmyung history; history; english; political philosophy; politics; political thought
llama-3-8b-instruct,North_Korea,1,Th-en-53,1,mass games,school sports; athletic meet; track meet; athletics competition; sport event; athletic sports; sports meet; field day; sports day; excursion; trip; going for a picnic; picnic; outing
llama-3-8b-instruct,North_Korea,1,Tmp-ar-01,0,military academies.,classroom; school; school classroom; home; at home; dorm; dormitory; park; college; university
llama-3-8b-instruct,West_Java,1,Al-en-01,0,krupuk.,cilok; jelly; rolled egg; cimol; candy; cilung
llama-3-8b-instruct,West_Java,1,Al-en-04,1,mangga (mango),mango; durian; banana; lychee; lyre fruit; guava
llama-3-8b-instruct,West_Java,1,Al-en-19,1,english,indonesian; english
llama-3-8b-instruct,West_Java,1,Al-en-39,1,kue putu and pisang goreng.,cone-shaped rice; tumpeng; sponge cake; uduk rice; birthday cake; cake; liwet rice
llama-3-8b-instruct,West_Java,1,An-ar-03,1,6,6; 12; 5; 11
llama-3-8b-instruct,West_Java,1,Ca-sp-06,1,makan pagi (breakfast),lunch; breakfast; dinner
llama-3-8b-instruct,West_Java,1,Ca-sp-11,1,sunday,sunday; everyday; every day; saturday
llama-3-8b-instruct,West_Java,1,Ca-sp-41,0,cirebon,child's house
llama-3-8b-instruct,West_Java,1,Gu-ch-08,1,soccer,soccer; football; volleyball; basketball; badminton; swim
llama-3-8b-instruct,West_Java,1,Gu-ch-38,0,8,4
llama-3-8b-instruct,West_Java,1,Ji-ko-14,0,rubber,shoes
llama-3-8b-instruct,West_Java,1,Ji-ko-24,1,swimming pool,swimming pool; city park; swing; slide; futsal field; water park; zoo
llama-3-8b-instruct,West_Java,1,Ji-ko-25,0,"lebaran, idul fitri, idul adha, natal, and christmas.",eid holiday
llama-3-8b-instruct,West_Java,1,Ji-ko-26,1,"1. toddlerhood (1-3 years): begins to separate from parents during daily activities.
2. early childhood (4-6 years): starts to play independently, makes simple decisions.
3. late childhood (7-9 years): takes responsibility for personal hygiene, begins to help with household chores.
4. early adolescence (10-12 years): develops sense of responsibility, starts to make own decisions.
5. late adolescence (13-15 years): increases independence, starts to work part-time.
6. young adulthood (16-18 years)",leaving home to make a living; sleep alone
llama-3-8b-instruct,West_Java,1,Ji-ko-28,0,the first day that people celebrate after a child is born in west java is the 7th day.,40
llama-3-8b-instruct,West_Java,1,Ji-ko-29,0,12th birthday,17 years; 17
llama-3-8b-instruct,West_Java,1,Ji-ko-33,0,mall or park.,sleep in the room; hanging out at the stall; playing phone; playing handphone; playing mobile; playing cell phone; mosque; home; house; go home; play with friends
llama-3-8b-instruct,West_Java,1,Ji-ko-34,1,mostly by bus or on foot.,walk; minibus; take a minibus; accompanied by parents; picked up; pick up; public transportation; take public transportation; take a motorcycle taxi; motorcycle taxi
llama-3-8b-instruct,West_Java,1,Ji-ko-35,1,madrasah,tutoring place; private tutoring place; language couse; after-school course; after school course
llama-3-8b-instruct,West_Java,1,Ji-ko-36,0,ips (islamic boarding school),ganesha operation tutoring; go; tutoring; english course; place for tutoring
llama-3-8b-instruct,West_Java,1,Ji-ko-37,0,"casual wear, such as t-shirts, jeans, and sneakers.",ordinary uniform; uniform; school uniform; batik uniform; scout uniform; white uniform
llama-3-8b-instruct,West_Java,1,Ji-ko-40,1,"play outdoor games, socialize, and snack.",snacking in the canteen; eat; play; play football; hanging out; chatting with friends
llama-3-8b-instruct,West_Java,1,Ji-ko-42,1,"bahasa indonesia, mathematics, science, and english",mathematics; maths; math; english language; indonesian language; scholastic aptitude test (sat); natural science
llama-3-8b-instruct,West_Java,1,Ji-ko-45,0,traditional indonesian food and drinks.,snacks; lots of snacks; music stage; music event; show
llama-3-8b-instruct,West_Java,1,Jo-sp-13,0,surfing,swim
llama-3-8b-instruct,West_Java,1,Jo-sp-19,1,priangan,cianjur; indramayu; subang; garut
llama-3-8b-instruct,West_Java,1,Jod-ch-01,0,satek and gigi.,spoon; plate; fork; glass; hand
llama-3-8b-instruct,West_Java,1,Jod-ch-07,1,2.3,2; 1; 3
llama-3-8b-instruct,West_Java,1,Jod-ch-60,1,8,8; 9; 10
llama-3-8b-instruct,West_Java,1,Ki-pe-34,1,es teler.,warm tea; tea; warm water; water; coffee
llama-3-8b-instruct,West_Java,1,Kik-in-16,1,es teler.,bandrek; bajigur; tea; hot team; black coffee; coffee
llama-3-8b-instruct,West_Java,1,Kik-in-36,0,rachmat hidayat.,shin tae yong; bojan hodak; djadjang nurdjaman
llama-3-8b-instruct,West_Java,1,Kik-in-37,1,persib bandung vs persija jakarta,persib versus persija
llama-3-8b-instruct,West_Java,1,Na-ko-19,0,ardi istanto,megawati; megawati hangestri
llama-3-8b-instruct,West_Java,1,Na-ko-20,1,badminton,badminton; football; ball
llama-3-8b-instruct,West_Java,1,Na-ko-33,0,kue putu.,long life noodles
llama-3-8b-instruct,West_Java,1,Na-ko-39,1,uang saku.,money; envelope containing money; envelope; gift; greetings; appliances
llama-3-8b-instruct,West_Java,1,Ne-ar-06,0,"gado-gado, siomay, and bakpia.",compote; dates; sugar palm fruit; banana compote; fruit soup; fritters
llama-3-8b-instruct,West_Java,1,Ne-ar-09,1,kue putu and es teler.,chicken with coconut milk; ketupat; rendang; fried chili paste; ulen
llama-3-8b-instruct,West_Java,1,Ne-ar-26,0,pt astra international tbk,bri bank; regional water company; state electricity company
llama-3-8b-instruct,West_Java,1,Ne-ar-36,1,nasi tumpeng.,karedok; meat; fruits; chicken rendang; rendang; balado
llama-3-8b-instruct,West_Java,1,Ne-ar-38,1,nasi goreng.,yellow rice; boxed rice; cake; fruits
llama-3-8b-instruct,West_Java,1,New-as-20,1,badminton,badminton; futsal; table tennis; basketball
llama-3-8b-instruct,West_Java,1,New-ch-07,1,"sate, kacang, and es teler.",peanut; snack
llama-3-8b-instruct,West_Java,1,New-ch-16,0,gulali: the beautiful game,garuda di dadaku
llama-3-8b-instruct,West_Java,1,New-ch-32,1,microsoft office,microsoft exel; ms. excel; ms. word; web browser; microsoft office
llama-3-8b-instruct,West_Java,1,New-ch-38,1,"bandung, jakarta, cirebon, and surabaya.",bandung; cianjur; karawang
llama-3-8b-instruct,West_Java,1,New-ch-44,1,3 months,3 months
llama-3-8b-instruct,West_Java,1,New-ch-73,1,badminton and futsal.,sports; sports club
llama-3-8b-instruct,West_Java,1,New-en-05,1,gudeg.,warteg food; fried chicken; noodles; fried noodles; fried rice
llama-3-8b-instruct,West_Java,1,New-en-19,0,gelora bung karno stadium,gelora bandung lautan api stadion; gelora bandung lautan api; jalak harupat; jalak harupat stadion; si jalak harupat; siliwangi
llama-3-8b-instruct,West_Java,1,New-en-41,0,ridwan kamil,haji ma'soem
llama-3-8b-instruct,West_Java,1,New-en-47,0,cloves,garden; rice field; sunbathe place; kitchen; trees
llama-3-8b-instruct,West_Java,1,New-en-56,0,malay.,english; english language
llama-3-8b-instruct,West_Java,1,New-en-68,1,"suspension, expulsion, detention, and parental notification.",taken to the counseling office; suspension; drop out; repeating grade; unemployment
llama-3-8b-instruct,West_Java,1,New-en-69,1,"pramoedya ananta toer, andrea hirata, dewi lestari, ayu utami, chairil anwar.",chairil anwar; pramoedya ananta toer
llama-3-8b-instruct,West_Java,1,New-gr-06,1,es teler.,seblak; tapioca meatball; meatball
llama-3-8b-instruct,West_Java,1,New-gr-15,1,kue putu pandan,dodol; fermented cassava; misro; colenak; steamed cassava cake; layered cake
llama-3-8b-instruct,West_Java,1,New-gr-58,0,private teachers.,porter; driver; security guard; construction worker
llama-3-8b-instruct,West_Java,1,New-ha-08,1,bitter melon.,dogfruit dish; dogfruit; vegetable; bitter melon dish; bitter melon; stink bean; karedok leunca; chicken buttock
llama-3-8b-instruct,West_Java,1,New-in-01,0,starbucks,janji jiwa; kopi kenangan; kenangan; starbucks; kopi nako; purnama coffee shop
llama-3-8b-instruct,West_Java,1,New-in-62,1,bandung institute of technology (itb),bandung institute of technology; bandung institute of technology (itb)
llama-3-8b-instruct,West_Java,1,New-ko-03,0,"""keroncong kemayoran""",tokecang; manuk dadali; balonku ada lima; ayun ambing
llama-3-8b-instruct,West_Java,1,New-pe-06,0,gudeg.,sour soup; pumpkin; sweet potato
llama-3-8b-instruct,West_Java,1,New-pe-20,1,volleyball,beach volleyball; volleyball; football; surfing
llama-3-8b-instruct,West_Java,1,New-pe-49,1,masjid.,middle of the house; house; at the mosque; mosque; in the prayer room; in the room; large field
llama-3-8b-instruct,West_Java,1,New-pe-65,0,63,10; 12
llama-3-8b-instruct,West_Java,1,New-pe-76,0,hiking,picnic; hanging out; sunbathe; jogging; exercise; eating together
llama-3-8b-instruct,West_Java,1,New-pe-86,0,sunda kelapa tower,sate building; kujang sapasang tower
llama-3-8b-instruct,West_Java,1,New-spme-05,1,"kue putu, kue cucur, and es teler.",chocolate banana; candy; popsicle; cotton candy; sweet martabak; serabi pancake; layered cake; fruit soup
llama-3-8b-instruct,West_Java,1,New-spme-37,0,medicine,technique; business management; natural science
llama-3-8b-instruct,West_Java,1,New-su-24,1,"badminton, sepak takraw, and karate.",football; play football; badminton; chess
llama-3-8b-instruct,West_Java,1,New-su-33,1,blouse and batik pants or skirt.,uniform; batik; scout uniform
llama-3-8b-instruct,West_Java,1,New-su-34,1,vocal group (gugurak),karawitan; sundanese gamelan; drum band; band; kacapian
llama-3-8b-instruct,West_Java,1,New-su-42,1,islam,islam
llama-3-8b-instruct,West_Java,1,New-su-57,1,cattle,chicken; sheep; cow; goat; ox
llama-3-8b-instruct,West_Java,1,New-su-58,1,"cattle, goats, pigs, chickens, ducks.",ox
llama-3-8b-instruct,West_Java,1,Ni-en-12,1,universitas padjadjaran,bandung institute of technology; bandung institute of technology (itb); university of indonesia; padjadjaran university; bogor agricultural institute
llama-3-8b-instruct,West_Java,1,Ni-en-40,0,"""mariah carey - all i want for christmas is you""",jingle bells; jingle bell
llama-3-8b-instruct,West_Java,1,Sa-en-22,0,bandung institute of technology (itb),upi; unpad
llama-3-8b-instruct,West_Java,1,Sa-en-31,1,dog,cat; dog; bird
llama-3-8b-instruct,West_Java,1,Sa-en-7,1,"krupuk, siomay, and martabak.",cilok; seblak; cireng; tapioca meatball; cuanki
llama-3-8b-instruct,West_Java,1,Ta-pe-21,1,"santoso field, cibinong city, and bandung's jalak harupat stadium.",in the field; football field; field; in the yard; in the rice field
llama-3-8b-instruct,West_Java,1,Ta-pe-29,1,badminton,football; play football; badminton
